trial,traded,breadth_gate,consensus_k,conviction_sizing,dd_sizer,edge_monitor,enter,exit_,feargreed,fng_min,horserace,hurst_gate,martingale,max_positions,meta_margin,micro_gate,min_age_days,min_hold,mom_gate,money_kelly,money_model,money_pyramid,position_fraction,regime_deploy,regime_persist,scale_enter,scale_in,stop_loss,sweep,trail_stop,tree_weight,trend_soft,vol_floor,vol_scale,profit_2018,profit_2019,profit_2020,profit_2021,profit_2022,profit_2023,profit_2024,profit_2025,fit_score,heldout_score,worst_drawdown,trades
1099,yes,0.381876068865833,1,0.27262119142748503,0.07072609237488872,0.3062165897929637,0.8970045914188383,0.3007810824779422,0.15740305667320464,20.113207327460486,0.02206974989179768,0.000157424527873751,0.101846148657772,3,0.004102640301168429,0.13892653377208442,30.171116659422527,14,0.002753389818108893,0.30781279519403454,0.12159898110247563,0.15385968224897542,0.05085004487552615,0.3228445166057533,32.174667941920156,0.053368565256142746,0,0.11101166522080166,0.08190651625049815,0.1562708329174584,0.029846833747103126,0.15282792031916467,0.35551753627883587,0.017514976204032567,0.013113542764767727,0.015245082431429413,0.009991583362297218,0.02196648932653633,0.0007677223982514025,0.0006339820573324495,0.0016514811506087579,-0.0003118596342683855,0.016984,0.019422,0.0015372288633855868,1890
1100,yes,0.386249158378081,1,0.06043002117526426,0.08376654961061089,0.07720612966138556,0.7696273900314148,0.2030955975189386,0.007947281121006112,26.555677748546294,0.024871563244867483,0.06348467899121976,0.0038116944036784457,1,0.005270592497220412,0.13438430506655405,27.37012671966664,28,0.16347492902745756,0.007753968439568864,0.3751867169315449,0.014568622342483363,0.3531172367531894,0.4903429344396719,87.18599442442125,0.8101393693100061,0,0.028091790693816177,0.2662353259994189,0.159655579752331,0.08008597232566539,0.22021644716378969,0.344617785622376,0.3599690920693228,0.5034189473970483,0.11749038116253208,0.38167606354562733,1.9639828209874435,0.11058846549577162,0.02969846517505581,0.024724081245032226,0.03285789099445102,0.200244,0.043876,0.13530490432250197,1778
1101,yes,0.010550081997974855,1,0.023678888372713123,0.05516887473541934,0.001361184929585546,0.7492271557445641,0.17802664854415684,0.20590256902048987,30.6834307468738,0.14106284572662325,0.12881835472682465,0.07722595510790857,4,0.008095772404120868,0.10154763423772366,33.774190765934,5,0.03921523719579623,0.06919379943816686,0.07513178825131633,0.14332327005466122,0.06545017538236962,0.5993261942220033,9.7845925194001,0.023178098486569917,1,0.049077223644087876,0.1665307661504156,0.1600506266571233,0.1178634774852751,0.0041889497465045665,0.40380989137175266,0.33915734333218794,0.7768776654322298,0.447835352185312,0.3610812342116798,1.0438304036526276,0.02819572787143776,0.03085762227265132,0.03894937452630454,0.004573223361971079,0.219189,0.033075,0.04721874591221553,3402
1102,yes,0.31066841604836504,1,0.16411475723032629,0.12857553894540472,0.1232067941253394,0.7518119934182221,0.2090039808899003,0.035733253384802655,22.377047400907518,0.02607098100325701,0.04976387216731419,0.06222588789220991,1,0.0027601222308257277,0.0287726579570758,10.848511090508902,13,0.01891761385313065,0.04166110012806375,0.476516815388184,0.09631792522220428,0.0725365479588408,0.5019329346345116,5.136423810851978,0.18950897873727446,1,0.1231659613499378,0.3112619459378292,0.0836100195426409,0.17340099097700398,0.2838775128993656,0.42356815614644594,0.13918342219250926,0.25622945688475385,0.24171815560987064,0.36464118775175125,0.9594086287495265,0.057545110302567926,0.023810010038595397,0.03303206874735154,0.015044872589175418,0.203554,0.044735,0.05543726150202111,2371
1103,yes,0.04887368226034505,1,0.1107822798358243,0.0616863241423685,0.013998287217556218,0.7226196032989446,0.30020591725232987,0.07229513729294285,24.5673531800471,0.0943693388384014,0.013338821523930412,0.03944671887029052,3,0.012968755339334226,0.04707425448842825,19.766501803832362,87,0.04114750809060682,0.02576588207515709,0.5662706318472746,0.19279399318794302,0.16557764895599003,0.4359912122682439,117.15515016209166,0.2094717835871361,0,0.04409967824215494,0.06566588067191866,0.09345817116776373,0.011179775732477757,0.29612951992171255,0.379799585555305,0.3201639125201559,0.09894359260661156,0.07216985652861063,0.11177748099599105,0.3992572068631286,-0.0010684535704771347,-0.005175517995209322,0.009229508984291979,0.017458797446582963,0.103699,0.035884,0.049488611129077875,4350
1104,yes,0.27203299626987476,1,0.07114160868244913,0.11021506401926152,0.004816417420866768,0.6945465408785769,0.1889336062317664,0.16712875426167836,24.41164715045106,0.02072862546836369,0.02320294619544248,0.03336145660674647,4,0.016474089199131764,0.003717444451503653,12.646506989516322,9,0.05222743757322853,0.3336887457801003,0.7202292906710941,0.054983122990961794,0.23587617094469954,0.4757928597551384,79.85820245329195,0.25043666101200995,0,0.07999720725802519,0.16839625012432843,0.0981775324689074,0.10893023407117951,0.2944073516645613,0.5320584891753256,0.0306023868987167,0.028941700629630418,0.043580660158758056,0.03018297753020227,0.06719495789889995,0.0022048535673340197,0.0008460501827036726,0.003991370523114268,0.0005083995051751167,0.035368,0.015382,0.0036972178906440334,3176
1105,yes,0.3223597233997769,1,0.02947877508711853,0.47905818810792256,0.2550413274530027,0.827475288394876,0.2662969974153679,0.06144425693560733,30.370014348906054,0.05718526125994905,0.16529728720317247,0.043920780476546004,3,0.008120063351008592,0.14552792656599595,5.00817275182699,15,0.036954246179852865,0.06220265337046875,0.3961637787392379,0.1258874531304651,0.26154897591103377,0.5749574436750795,21.619935557273195,0.011303570136853272,0,0.1315022045251119,0.006076369149923376,0.11064483552087115,0.1980118216495163,0.0828620815649066,0.5900241263704047,0.254482113562438,0.38925159056227354,0.30501674914569366,0.24457148557544928,0.7806622547205593,0.01561553291782336,0.01331111165988097,0.047020044441212994,-0.0014127697773881343,0.204626,0.04912,0.04625286017217234,3478
1106,yes,0.3123942068878741,1,0.12559357262765689,0.0011684186794437413,0.004320024614886293,0.7731789166651774,0.3481590033929383,0.14414781368700944,30.333945633216455,0.007213050927991243,0.0038103140962919037,0.3400486819819177,2,0.0017091431520637754,0.2185073829260051,24.98926683480046,96,0.09136833651112987,0.13782816083812513,0.5035953023693112,0.07015452380242679,0.09265906483582592,0.23661937326327348,95.42268571797574,0.2733297162834031,1,0.0017040013569806574,0.20930457257003277,0.08616761372045445,0.0017703468154149646,0.06573306000304757,0.2922916037988907,0.6256451648077385,0.11626430017532963,-0.40001988016093937,-0.1786685748610034,0.3176366191555937,-0.010467597502841985,-0.014443680992769825,0.02090614161385318,-0.008572471435959739,-0.218486,0.01556,0.4112218073464532,8180
1107,yes,0.5088610955063037,1,0.14164976560343992,0.15931025681681185,0.055152114869079824,0.7305939646982643,0.15954829004338228,0.09616423429109049,19.19343089933173,0.16515580637706107,0.23594061672368705,0.02702268845271195,2,0.0027137964947936116,0.003860211331845753,10.826606541681759,7,0.06684436630366411,0.09099225790000341,0.6580338276663662,0.20991941809480305,0.17617819890797534,0.40674156458079214,1.775120242901254,0.13094928554724772,0,0.06403980050415373,0.03242754297992303,0.13161226165836054,0.013000574403840507,0.21057951376124504,0.3085740294916666,0.14933572543674412,0.29590571900618023,0.1668108722134367,0.20421515264343437,0.7713698067940897,0.02469826925662022,0.010503845776720588,0.05660121821472952,0.006899814232368406,0.175125,0.052468,0.020902032645176982,3270
1108,yes,0.27043630522145734,2,0.15082376677268441,0.09914529517432367,0.16529712547167885,0.715655299254735,0.2896753559168702,0.05704472522661243,28.56237543623275,0.12509176973320654,0.04841113636775209,0.043762342568588734,2,0.008941631479837701,0.18101172232541962,89.6700937885919,23,0.07352797491405144,0.08049583406966845,0.48214107499394826,0.1331847668427435,0.1722222029330837,0.541358102390306,110.99904367948412,0.08101003523076286,0,0.15225686576704056,0.1461549118240883,0.1684818579681598,0.012890748479491058,0.0042605156743791605,0.39797603131394643,0.06140863507527174,0.0,0.0,0.0,0.010133842282504135,0.0,0.0,0.0,0.0,0.001902,0.0,0.007064320430328452,2
1109,yes,0.2248423340984573,1,0.16300924965428193,0.0641415198391492,0.10626544162618845,0.7754657188754968,0.2907289765905474,0.19538931756448588,26.006467187373236,0.13288079834475078,0.008308859354315145,0.04020677586702681,3,0.0031644330326581803,0.061702939128900555,28.464990121099138,19,0.08148980788062948,0.3153882168341003,0.4901971096245269,0.32944996565295015,0.13099670213781528,0.512862281235918,35.98834412173535,0.15147794222432417,0,0.05090406124809348,0.10946676380991358,0.10156431570164572,0.029647056092926675,0.07008924359498622,0.2934505714516971,0.2934801442735536,0.3473963632019563,0.2103023266462003,0.24504079511268118,1.0117671991282688,0.029316170937935926,0.020653078222980348,0.021486158423693835,0.005298300658568733,0.19203,0.034057,0.04724531809340049,4031
1110,yes,0.24603783591464112,1,0.022330544240863406,0.01457072928417241,0.03629081277908034,0.7981493289303377,0.08900926054330996,0.1393589560328217,20.895173104186558,0.16890602601600116,0.2431489219427297,0.049928047825591314,2,0.001143957405724413,0.0254330294026572,11.724541412780498,5,0.024179429660265418,0.03995811538106755,0.41453928982851246,0.19422723781753953,0.13487461942118886,0.2996898372528807,60.150663744840706,0.39949631348865233,1,0.10075557270268887,0.010212069888477726,0.07919164950703927,0.34669767176752475,0.012375639482736633,0.24317157836125392,0.17460623488387314,0.33348259662663704,0.15893451851707252,0.15662549043693286,0.20821522579966634,0.005878349354662582,0.01380485148969468,-0.012832066231859618,0.00782243257183679,0.148679,0.008745,0.031312296573391185,1796
1111,yes,0.2685071682046927,1,0.1968816878889815,0.009366526705643571,0.005773653614854911,0.7761734228791535,0.2077953257388599,0.2340712985988429,29.800656570256237,0.07075265745480305,0.10513447312196587,0.1335429986643307,4,0.0068978874585485,0.24974616469378433,15.644146924630743,52,0.014356340553397922,0.1467163250660792,0.43294579434698593,0.012383870297985176,0.25051288782366243,0.44900624832904085,66.9150647069915,0.18060899250255008,0,0.13905393076278422,0.128421080108748,0.05575742938146437,0.009861387533120028,0.023468530244984343,0.5566724720782825,0.5244669322134805,0.20300890967760488,0.21714281065511543,0.16171819672868892,0.7589933131341613,0.016420565870781223,0.012570042147819871,0.06788775378593437,0.024476089902371267,0.158622,0.070692,0.07548222914356828,3109
1112,yes,0.320333111599741,1,0.10945358926044159,0.016408876072388168,0.12144867869202992,0.8012864807934067,0.4069799549013432,0.2901012221149209,35.25020598274037,0.08213169148449477,0.016833554769026045,0.08962918957129085,3,0.003542587719907598,0.13874159352434373,17.541001772074196,49,0.1492285164002559,0.021051549802832567,0.3775840939727534,0.037992097880822785,0.09949273887255279,0.6032975703141497,12.868350596704731,0.04531798269402742,0,0.031796190588290626,0.1325318642366281,0.03559752728733527,0.20883847210983378,0.02668599382550771,0.13425021691408212,0.6787388390235556,0.6560622086778449,0.1257434983914092,0.19610574364475575,1.2396297996929961,-0.0016281503984932888,0.02731365102512684,-0.0454081202642459,0.020949535619524617,0.164156,0.004646,0.1443753841852019,3201
1113,yes,0.22494143315379622,1,0.09578129972000045,0.03695505065761758,0.015015446898940821,0.7917210484289466,0.26098864697866436,0.047667062454047,17.780870313909325,0.0038493295633919176,0.12466790921394488,0.12488946232419855,1,0.0036044793792447674,0.22247102165163157,4.903079188012245,39,0.10961581730947738,0.3349388402919916,0.7406501866590874,0.2145695019938566,0.39246172947166663,0.4346579593832487,7.222728169187974,0.11102722747690634,0,0.1282609057379768,0.013957658980419105,0.09223771806561372,0.07777441305001966,0.21905169441642303,0.4288148306924144,0.05463221369563785,0.03106389885005445,0.007717272189136315,0.02390999273096739,0.2237127672649213,0.011241651301620026,0.01217272598496133,0.011223160233226448,-0.0008087517553949652,0.058863,0.020223,0.01853798387161676,1794
1114,yes,0.29281932882624734,1,0.07483326670385296,0.27286218091675435,0.058831640789161706,0.750965798893135,0.18571994460989222,0.13305359428343846,20.92430027215204,0.20168416530389646,0.05374452329402878,0.4638850571122275,1,0.0014608458706966043,0.029577256517028173,44.01362565608982,22,0.050682940754919095,0.037414535353367084,0.37257033374699433,0.21589627800208783,0.29044772570774685,0.33567853018770266,29.129143092989757,0.08837020016872592,1,0.07722106601601561,0.14451082193474693,0.14824385791652347,0.09506325258289303,0.04103042012236017,0.3861375030832638,0.22163037297470756,0.275635803246677,0.14988379316167033,0.24302737149689468,0.8330509225923088,0.06895076679249357,0.028543473944723674,-0.0006426397557240948,0.04915369592943386,0.185408,0.044952,0.07116691708925282,1723
1115,yes,0.2786439768314978,1,0.003791079999639829,0.04400636721202356,0.21576423439688258,0.7621012066949091,0.3079369832230307,0.008611871280290537,36.99972294618616,0.04993392925260467,0.009068882916783837,0.06645266402590956,3,0.010464024428127033,0.0019468653534467084,84.03177229356828,9,0.021311856512146593,0.13781808017529593,0.4954631770839154,0.19756400341548752,0.08314420978982372,0.42464698213284313,3.0089761449821015,0.39420545243056593,1,0.02772047474054687,0.07493236000763843,0.19941247229397005,0.07186773524021868,0.2610105379214274,0.35853330459187627,0.378679118274887,0.1800597568576341,0.24115495888200567,0.37388023844741114,1.2289743318814201,-7.478896169010874e-05,-0.006793817139902236,0.03217725729471721,-0.006659091680287221,0.175638,0.025922,0.057807011525906726,4806
1116,yes,0.4952295015570821,1,0.12195066999972742,0.09892254134060771,0.17324417061586542,0.6244228079431553,0.22936013527976645,0.019505217161645747,18.896471187119,0.12234258617244233,0.0889292585258908,0.0421066926458521,3,0.0049513691921137405,0.010321105994041756,27.915401320337534,31,0.0037813446308160564,0.10674740695134662,0.6035656786818904,0.17827573806988276,0.11037651271539249,0.6612458763363702,26.914737630000058,0.1321072426293047,0,0.08464888953513289,0.40199245180558846,0.16779833527497853,0.05379058188924796,0.23128116212699323,0.40636903284605114,0.29766938527890835,0.2510064298122825,0.07980402527896491,0.2921439209596508,1.2714283548410772,0.021732688465459837,0.06345026016288724,0.0559508241562523,0.005519674611985437,0.175628,0.053325,0.08221010127166739,3820
1117,yes,0.33817807265739463,1,0.05571213880387208,0.30291207070540604,0.091100110276827,0.812840639321463,0.2154319142799485,0.007224377388223094,22.28282243317908,0.03419975404255715,0.0823396418317413,0.056027368200535964,1,0.015076516258405677,0.02313167037137186,50.15682199614113,9,0.00427402372184416,0.01095476407286886,0.49925798775121333,0.11123954673866959,0.09398289014420369,0.6893183041415195,92.32951607298725,0.004092698497182274,2,0.05052187028307428,0.12488168774887072,0.10109150255761248,0.2650947931233972,0.09200267567072117,0.27811300366838243,0.07839011996083341,0.2983539772903796,0.11656596972406463,0.25545495751333114,0.9823317367489479,0.0453965434954926,-0.0016401447235034894,0.016591774209997023,0.0014678930959211023,0.175101,0.025932,0.05172184572260341,1644
1118,yes,0.3099191564889387,1,0.0089475688057885,0.08687801065338872,0.3551945696938364,0.7868377826413401,0.11440889994335893,0.26470083418353546,23.689763307273438,0.03692445689548569,0.26212538298225185,0.022046437821578654,2,0.0020398074020239023,0.05572226919021585,39.022214737811446,45,0.07320065452686851,0.03473075489788981,0.5825463757188272,0.09551798596067816,0.28139347052455876,0.6442331529761147,24.14735315488796,0.1337731323306024,0,0.06359433153017094,0.10943131101476383,0.10854341042706905,0.0021336716726680564,0.16991374161896647,0.32304448668397984,0.465946531516346,0.518283523400378,0.14667722673239836,0.2073644741023235,1.6219361966822787,0.03144820949568783,0.07539005825155565,0.1940399960796486,0.053178428644129916,0.184385,0.146453,0.12179796706024493,2538
1119,yes,0.4092095594310685,1,0.10389415666129335,0.0023176006844136217,0.11010240916751642,0.6815137000252616,0.27293436710779984,0.16550032676841633,36.827164722675356,0.33746720852543066,0.031596102459345896,0.10156080758165939,4,0.006625116503322423,0.049905804159866736,20.62029726761699,8,0.14772367424037255,0.07249968941180862,0.574518314274252,0.1653388169174098,0.08071618205008083,0.8355466817295782,68.84729435155603,0.04750293687531377,0,0.050749455788932654,0.10610639994243239,0.09986657189180875,0.015162450697818915,0.04007124179056289,0.3556024334755534,0.08434172321582385,0.1449239182976323,0.13339606012806482,0.11502931600654986,0.33217939075611036,0.0,0.006633555573808403,0.017741054642305798,0.0019498415414431758,0.123245,0.02675,0.020351750613766484,3767
1120,yes,0.33796228588596,1,0.04110547507936643,0.01342468279611212,0.08793956222110072,0.7393268687057448,0.3403162085581371,0.019765265997732637,45.72999626616645,0.020297132346914677,0.08931950279168285,0.022880615353111915,1,0.009345657943454473,0.17783499933935257,41.7916544913626,13,0.016338227094136248,0.03475053529299526,0.35865840073846755,0.16757703366539994,0.16577388349592245,0.22556745037314974,7.738543699684789,0.16072917926021285,1,0.0800765702492367,0.04586285548987945,0.14806271239265928,0.1321796146958359,0.09798206772552982,0.2565909223516045,0.11445774237988096,0.12243806738855212,0.060579418284718134,0.016759312988093855,0.2634875644186483,0.0,0.0006446939836446397,-0.0018641294204194692,0.0024816666091014294,0.081906,0.01906,0.028957008661151362,1726
1121,yes,0.3739590829817715,1,0.0062492725526031865,0.07979852869446351,0.09179824656096207,0.7258639468492429,0.30561881264805385,0.00990152177401883,22.284692184426536,0.13523201334601057,0.13141778580394445,0.02729146824706753,1,0.00437342731320855,0.05309413560781166,68.32712513070024,26,0.032295322094351236,0.11664858778657479,0.41566653315762575,0.03613008574541021,0.1675308837744138,0.4815666832465654,3.7658853804714587,0.2248790624047501,0,0.14334095928353918,0.20741923648613364,0.20999996744447327,0.17671508669685243,0.05924861596705323,0.450427899754018,0.2744595653562732,0.30154574355700303,0.07284913025095197,0.31533971345743894,1.41002572518643,0.08464447288504173,0.04421913081616924,0.017880618388206537,0.018443085942354553,0.191717,0.036966,0.10116724889748974,1892
1122,yes,0.2242159232891748,1,0.14651694533947843,0.0987189077162525,0.1497980418775315,0.6421965392453873,0.32972672107991846,0.012682886317297436,21.907890086134717,0.00921376356740781,0.04005113902113115,0.022643784107452276,1,0.0028498330585662573,0.10756582299143393,42.438442859594964,11,0.13123406016025374,0.04506805583791801,0.6604725569707377,0.07231482026001866,0.11629184342522199,0.5083504336239134,33.22607659786193,0.3319741023930707,0,0.09025480052402374,0.20191221366349188,0.1362033063497897,0.11106061500690642,0.1391640958718421,0.23606590081129972,0.34959588393986196,0.7285779942040431,0.1073269066009408,0.5056689355831612,4.431288833529794,0.06325833833038041,0.012191537484436132,0.02789712715458581,0.031352304067709724,0.188958,0.046587,0.12234018452761042,3802
1123,yes,0.17911175211368868,1,0.10255236002185832,0.2038893990356213,0.16344581284826773,0.7401849766304365,0.2285450936299132,0.2623373690554535,30.27499116438014,0.2362746756483396,0.03417849500643383,0.053431458427978494,2,0.0033967451643292894,0.35091836435765256,3.898653700937759,3,0.01084251849032567,0.040133037230712376,0.31608561732591123,0.38831004185413587,0.06922243237514042,0.5061322892344695,15.043989164430837,0.02845730821846123,0,0.08277839105954174,0.20525051211568515,0.1290153998607335,0.13252887206018743,0.11536381000886979,0.6534740461137466,0.04407573091613623,0.1269983831987722,0.07772769653464429,0.0717885846801527,0.2507449833528903,0.00857734576984881,0.001445101847142638,0.01389780653889039,-0.0004696288972393381,0.099796,0.023609,0.0054983874860178306,4325
1124,yes,0.24311117898763415,1,0.01044830544086333,0.09074698830392593,0.1751801891520673,0.7891176381061082,0.33762158597230085,0.22582439208229257,38.90831147365847,0.023531904131070217,0.01839849079574582,0.15096405851129488,1,0.004700694472396284,0.2837901554442154,29.51778422021196,6,0.10022608318438832,0.23483141836308183,0.6114865651159241,0.1635424788338337,0.33768971536984654,0.23295462337228673,51.013428367968764,0.01842573253305873,0,0.13535276717493855,0.14864709322072736,0.10127961630027418,0.092753351949005,0.050395982211016335,0.30780598326189557,0.31210880451459594,0.40304711333307996,0.20918445390280893,0.32097391159668076,2.183138321560783,0.000364455725755386,0.010981456170605197,0.044089284627525815,-0.026383056295588014,0.196076,0.023878,0.03822130162297743,2773
1125,yes,0.407278971702755,1,0.0869702096416161,0.1787859382417766,0.017478634296075837,0.6889850220774277,0.2475466970312871,0.015063841942544063,31.196348797990808,0.11127823111336463,0.025658761113950258,0.10922723952626834,2,0.01311472333948022,0.002267535871040782,56.87602504524175,4,0.02883266533735295,0.1331122982879603,0.4553883375757623,0.020025144761027226,0.23797730581189813,0.5350693781383427,38.64746205086515,0.059017105577959715,0,0.11818370603986228,0.1401316266288419,0.0836553267614746,0.3222184105023347,0.13566995906641957,0.47124156665494565,0.09431814740060135,0.2754434748147947,0.17582596825950203,0.14852124705843983,0.5317476926412756,0.010552538600465011,0.008367592600899032,0.011744301325870232,0.004890569842076697,0.16153,0.027092,0.01707598511157682,3348
1126,yes,0.19322398840032645,1,0.012110498604945678,0.218599658313178,0.13348630686936852,0.6526403905276544,0.2798643729868407,0.1470386770664436,18.080813553511454,0.27310714942914766,0.015027325140335397,0.10553262292554386,3,0.012477863641121835,0.2804935747357407,14.852828121356536,38,0.014186599505955364,0.056488246994328126,0.5202788623706086,0.04969054471912954,0.1803723032251938,0.5667684366823489,30.272371036729876,0.12748145435754338,1,0.16700553338376634,0.17139866902910914,0.08286846923788221,0.10219438141529988,0.1161964930705048,0.5937476562774696,0.045221231159246145,0.023428373955695747,0.009985418661204948,0.031378489858500336,0.09247868685201577,0.0022776708025691317,0.0010423946977466958,0.009974400001783623,0.0009586319572163493,0.032676,0.018608,0.01587438912234229,2571
1127,yes,0.17625436416925355,1,0.006238523027729931,0.4632746359598938,0.09483973081769828,0.7391702098288424,0.22463571249008918,0.042373416652977,23.3755343716003,0.06521796574915908,0.09829100654666438,0.04136983925144533,1,0.00020288977154102675,0.2555451168848656,43.05796188397094,50,0.0582799972647331,0.09439541287333898,0.6540310351687552,0.1474346877508923,0.08047057289659697,0.6193424868675614,26.94656296746735,0.11758077459388741,0,0.10725272076943014,0.0007698550412210239,0.16258983821554263,0.06654720258918723,0.49088780718664304,0.38053448431657705,0.03408810475108703,0.031554735348023,0.016120582714840515,0.029039593237416783,0.19077371495999595,0.012548994272004954,0.010418070648652744,0.019192343838832837,0.0028627635203550827,0.056463,0.031685,0.024888900271227143,1910
1128,no,0.3745179968332004,2,0.1990638417299776,0.041577893280390445,0.1477555488925707,0.8687770485822958,0.19062152119938364,0.018740507092625917,13.238366644372386,0.006540137703234015,0.2212894935113168,0.07849385542168108,3,0.008648004737174846,0.017720576768787192,127.88199248353021,28,0.1122794833800526,0.1377855460784652,0.523268138868159,0.2526295045221356,0.27230243375337304,0.5981436312025973,22.55101066864009,0.009719558790317764,0,0.03721059767816897,0.140663591208991,0.022817492326144814,0.025989182423250948,0.15894052466523367,0.32025612627356853,0.1085087335730217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0
1129,yes,0.3703311620063478,1,0.003959793352371314,0.012366238838225968,0.2564826891958222,0.6870015039747369,0.3156571698824603,0.005018739106369571,28.095113815550757,0.16541698509302577,0.07070290754716549,0.08513780278648618,2,0.005628291282622697,0.03816466201054787,24.612629521358347,10,0.03528040004368802,0.1765894869471066,0.22328536446677333,0.04987623115902395,0.26129302789146575,0.44328584976929075,100.27122517197799,0.31279890945356276,0,0.03644908850341964,0.25781199131831234,0.15416301199941018,0.023364584514495444,0.03679141441339578,0.35246057079097787,0.09153791916504801,0.17177107837482097,0.08065610271727586,0.0691000654668148,0.25489151225022866,0.007805635453187243,0.008866888331284128,0.018792313312361975,0.0018433031437148362,0.106413,0.030973,0.016736526656819795,3031
1130,yes,0.2538646949178354,1,0.03570325483313342,0.18457285872029452,0.0705403125818862,0.7307988773335748,0.23982075475292264,0.10177060133037572,34.700105963860175,0.06772216010347343,0.001191098694150077,0.002081605665818106,1,0.0111729090699792,0.10053498485043938,119.33204553777253,12,0.0008660909258131943,0.11660561268454255,0.40546634559240613,0.02177684131873937,0.21512948010205854,0.34031599412515856,112.82586306112536,0.8980878730398716,1,0.1190957228773217,0.04485176757218011,0.13247485162149283,0.04010265574258327,0.04754738039885663,0.30723714960951354,0.7508393232211624,0.8096331836906521,0.3257305173428897,0.5939906100046726,3.261656112938047,-0.0002255725284645571,-0.011086429754871174,0.05731543331913902,0.004931718611460134,0.205129,0.04809,0.10010473246519636,2213
1131,yes,0.36236403898659375,1,0.3450299327438842,0.2877965432844834,0.022457168650519603,0.868685523928701,0.1771668412877747,0.05089374866196267,28.274228256143182,0.1598204002252652,0.0349375772289897,0.03377499762217615,3,0.012916868846769205,0.10174951206734946,7.599980495876463,35,0.013375777456240528,0.07889601378275109,0.45623091035973956,0.02505249708241713,0.18184989119989065,0.614594500187944,3.3474429675219937,0.736638326989643,0,0.09600612023071725,0.08416727043580914,0.16221266783339788,0.07408957915042975,0.053466949483533185,0.4005215986227068,0.20917066288249728,0.19528126242088795,0.1811689252302724,0.2505500287195348,0.635519891100337,0.019439847001686106,0.023822911603740726,0.009083501903853541,0.012351041103307647,0.169554,0.031374,0.04857749196128691,2056
1132,yes,0.2855287639189116,1,0.04030611612768694,0.17418733151606847,0.18597136332950115,0.7781680140473632,0.22556318512564966,0.18090142180594593,16.798012946417906,0.05616921724616314,0.10221316962696242,0.028601687497043206,3,0.007121428337300727,0.03281258072378872,4.845506952213067,9,0.0572215867593663,0.02843744844637552,0.6351124751644639,0.13323941857225233,0.11989657414746914,0.7633941643949664,21.035583989996734,0.2151414630106131,1,0.015343769738039678,0.06933581348898872,0.052466964513549263,0.1411369752233797,0.005319792694219871,0.5540233669005813,0.2280532291120499,0.6089199038283064,0.2982625008613209,0.34267609331911886,1.552527139955171,0.04522852714747749,0.028232799089619176,0.03870580031231885,0.008726215279874383,0.219224,0.036911,0.05111050649722737,3642
1133,yes,0.5685846670117463,1,0.21425904952140315,0.09878313244433364,0.14630326664594123,0.6690333274284588,0.21872229285422176,0.05791956100170355,8.481268892681655,0.12995877820020274,0.05807249461603628,0.060703059687127706,2,0.004357723375795105,0.004726533498068189,33.89530043083087,5,0.05841341462811398,0.10465988038309662,0.5659118162046604,0.09525133192761984,0.1394029602084353,0.1920712045863347,12.903967141455414,0.7717867831411553,1,0.06971707492305071,0.021349544412827808,0.1516747341092661,0.11806656852323326,0.14868859374193086,0.3837557673538135,0.2533933757781895,0.3500272099378021,0.15943902834826762,0.1600024579939141,0.776263594317891,0.01484259866517701,0.004361445643262352,0.024120211751205378,0.0030473552197347598,0.163911,0.032374,0.022430175922689144,3497
1134,yes,0.39333452755202863,1,0.00683202544697614,0.21114239691089323,0.11020696169844839,0.7666230174700622,0.18355856828935901,0.0076223038565790945,23.834860350214125,0.21584226150673133,0.0983860874106493,0.017304635772167034,2,0.0021822743029984615,0.03099550506475711,26.647247064321434,1,0.03466292465476734,0.1105536482603024,0.2357994980300112,0.10883599404228098,0.13164269209286636,0.601218907180724,54.24276237672086,0.00013917078159982518,0,0.07774377395815876,0.027340937298534915,0.10810041404075735,0.03415158737967035,0.047179130733919945,0.1816602000686024,0.5779644556386114,5.413265183793281,1.0998131530335473,0.7186862010330684,11.851900139059671,0.05733153745772546,0.032376816574330114,0.15551837176769978,0.002392350253591191,0.225968,0.105426,0.06674623877708341,3802
1135,yes,0.17760150771833985,2,0.03028377987488596,0.09988286780528033,0.0908379916622461,0.7217091034686028,0.2634189948469128,0.031415757411258675,31.801231663713267,0.05041221793631134,0.011075345498513021,0.34716605670301903,2,0.004328018788765865,0.1395366914524964,56.256519373615006,9,0.01240314418231155,0.047153524490694834,0.7506571134881899,0.13579542077387924,0.2576771338416615,0.33462100991916344,113.71932684538677,0.12163965734914754,0,0.044511747408452026,0.06803885017920618,0.10966962916690605,0.2042015761787169,0.24014449871821197,0.5287539541218705,0.4144385460809365,0.0,0.0,0.002244776322908093,-0.004948429297369494,0.0,0.0,0.0,0.0,-3.4e-05,0.0,0.027846073868160293,6
